query_id,pregunta,retrieval_exitoso,formato_exitoso,generacion_exitosa,categoria_error,detalle_error,texto_esperado,respuesta_generada,modelo_extraccion_usado,prompt_version,prompt_hash
Q73,¿Qué tipos de garantías pueden ser consideradas por las instituciones para la estimación de la Severidad de la Pérdida de los créditos?,1,1,1,ÉXITO,Extracción e inyección correctas.,"las garantías reales financieras, garantías mobiliarias inscritas en favor de las Instituciones en el registro único de garantías mobiliarias, así como las garantías personales y Seguros de Crédito","**Tipos de garantías consideradas para la estimación de la Severidad de la Pérdida de los créditos**

Según el contexto proporcionado, las instituciones pueden considerar las siguientes tipos de garantías para la estimación de la Severidad de la Pérdida de los créditos:

1. **Garantías reales financieras**: Están reconocidas en la estimación de la Severidad de la Pérdida de los créditos (Artículo 97 Bis 6 del CUB).
2. **Garantías mobiliarias inscritas en favor de las Instituciones en el registro único de garantías mobiliarias**: También están reconocidas en la estimación de la Severidad de la Pérdida de los créditos (Artículo 97 Bis 6 del CUB).
3. **Garantías personales**: Están reconocidas en la estimación de la Severidad de la Pérdida de los créditos (Artículo 97 Bis 6 del CUB).
4. **Seguros de Crédito**: Están reconocidos en la estimación de la Severidad de la Pérdida de los créditos (Artículo 97 Bis 6 del CUB).

Es importante destacar que estas garantías pueden ser consideradas para disminuir las reservas preventivas derivadas de la calificación de cartera de los créditos.

**Fuentes**

* Documento: AYUDAS_CNR_IFRS9.md
* Documento: CUB_extracto.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q74,¿Cómo deben las instituciones financieras clasificar los créditos en las etapas de riesgo de crédito según el incremento significativo del riesgo crediticio?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,"Las Instituciones, para efecto del cálculo y constitución de las reservas preventivas para riesgos crediticios, deberán calificar desde su reconocimiento inicial los créditos de su Cartera Crediticia con base en el criterio de incremento significativo del riesgo crediticio.","Las instituciones financieras deben clasificar los créditos en las etapas de riesgo de crédito según el incremento significativo del riesgo crediticio de la siguiente manera:

### Etapas de Riesgo de Crédito

1. **Etapa 1**
   - Créditos clasificados como “B, A, N, P u O” que cumplan con:
     - **$ATR_{i}^{e} \leq 1**.

2. **Etapa 2**
   - Créditos con **$ACT_i > 1$ y $ACT_i \leq 3$**, que no cumplan con los supuestos de la Etapa 1 o 3.

3. **Etapa 3**
   - Créditos con **$ACT_i > 3$** o cuando el crédito se encuentre en etapa 3 conforme a los términos establecidos en el Criterio Contable B-6 ""Cartera de Crédito"".

### Consideraciones Adicionales
- La clasificación debe realizarse desde el reconocimiento inicial de los créditos, aplicándose durante toda la vida del crédito, incluso si ha sido renovado o reestructurado.
- Los créditos en la Etapa 2 deben ser evaluados periódicamente para determinar si deben ser trasladados a la Etapa 3 en caso de un incremento en su riesgo.

Esta clasificación es parte de las disposiciones normativas del Banco de México y se utiliza para determinar las reservas preventivas correspondientes.

**Fuentes:**
- CUB_extracto.md
- Anexo_33_CUB.md",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q75,¿Qué se entiendo por saldo a pagar?,1,1,1,ÉXITO,Extracción e inyección correctas.,Importe exigible de la deuda a la fecha de corte en la cual inicia el Periodo de Pago que el acreditado tiene por pagar a la Institución,"**Saldo a Pagar**
================

El Saldo a Pagar es el importe exigible de la deuda a la fecha de corte en la cual inicia el Periodo de Pago que el acreditado tiene por pagar a la Institución. Esta variable deberá estar expresada en moneda nacional y a dos decimales.

**Definición**
-------------

| Saldo a Pagar | Importe exigible de la deuda a la fecha de corte en la cual inicia el Periodo de Pago que el acreditado tiene por pagar a la Institución. |
| --- | --- |

Fuente: Fragmento 1 del Documento: CUB_extracto.md

En resumen, el Saldo a Pagar es el monto que el acreditado debe pagar a la institución en un período determinado, expresado en moneda nacional y con dos decimales.",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q76,¿Cómo se determina la reservas para los créditos en etapa 2?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,"Reservas\ Etapa\ 2_i = \max\left(\text{Reservas\ Vida\ Completa}_i, PI_i^X \times SP_i^X \times EI_i^X\right)","Para determinar las reservas para los créditos en **etapa 2**, se utiliza la siguiente metodología:

1. **Cálculo de Reservas**:
   - El monto de reservas para los créditos en etapa 2 se calcula como:
   $$
   \text{Reservas Etapa 2}_i = \max\left(\text{Reservas Vida Completa}_i, PI_i \times SP_i \times EI_i\right)
   $$
   donde:
   - **Reservas Vida Completa**: Monto de reservas a constituir para el i-ésimo crédito en etapa 2.
   - **PI_i**: Probabilidad de Incumplimiento del i-ésimo crédito.
   - **SP_i**: Severidad de la Pérdida del i-ésimo crédito.
   - **EI_i**: Exposición al Incumplimiento del i-ésimo crédito.

2. **Suma Total de Reservas**:
   - El monto total de reservas a constituir por la institución será la suma de las reservas individuales de cada crédito en etapa 2.

3. **Consideraciones Adicionales**:
   - Los cálculos deben realizarse considerando cuatro decimales.
   - El valor de las variables debe ser mayor o igual a cero.

Esta metodología asegura que las reservas reflejen adecuadamente el riesgo asociado a los créditos en esta etapa de deterioro.

**Fuentes**: 
- CUB_extracto.md
- AYUDAS_CNR_IFRS9.md",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q77,¿Cómo deben las instituciones calcular la Exposición al Incumplimiento para créditos donde el saldo es menor que el límite de crédito?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,EI_i = \max \left\{ \frac{S_i \times \max \left\{1.026 \cdot \left( \frac{S_i}{\text{Límite de Crédito}} \right)^{-0.5434} \cdot 100\% \right\}}{S_i + 13.79\% \cdot (\text{Límite de Crédito} - S_i)} \right\},"Para calcular la **Exposición al Incumplimiento** (EI) de créditos donde el saldo es menor que el límite de crédito, las instituciones deben seguir las siguientes pautas:

1. **Definición de Saldo**:
   - El saldo a considerar, $S_i$, es el importe de la deuda total que el acreditado tiene con la institución al cierre de mes. Este importe debe incluir todas las obligaciones relacionadas con el crédito, excluyendo los intereses devengados no cobrados de créditos que se encuentren en etapa 3. Si el saldo es menor que cero, $S_i$ tomará el valor de cero.

2. **Cálculo de EI**:
   - Para aquellos créditos donde $S_i$ es menor que el **Límite de Crédito**, la Exposición al Incumplimiento se calculará de la siguiente manera:
     - Si el saldo a pagar es igual o menor a cero en el periodo de pago de la fecha de cálculo y en al menos uno de los tres periodos anteriores el saldo fue mayor a cero:
       $$
       EI_{i} = S_{i} + 51.81\% \cdot (\text{Límite del Crédito} - S_{i})
       $$
     - Si el pago realizado es mayor a cero en al menos uno de los últimos cuatro periodos de pago:
       $$
       EI_{i} = S_{i} + 42.67\% \cdot (\text{Límite del Crédito} - S_{i})
       $$

3. **Consideraciones Adicionales**:
   - En caso de que $S_i$ sea mayor al Límite del Crédito, la Exposición al Incumplimiento será simplemente el propio $S_i$.

Estas pautas aseguran que las instituciones calculen correctamente la Exposición al Incumplimiento, considerando tanto el saldo actual como el límite de crédito establecido.

**Fuentes**: 
- CUB_extracto.md
- AYUDAS_CNR_IFRS9.md",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q78,¿Se pueden reportar tasas de interés en cero?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"En casos donde la tasa de interés anual sea igual a cero, se deberá utilizar un valor fijo de 0.00001%","La información proporcionada en el contexto no es suficiente para responder a esta pregunta. 

No se menciona explícitamente si se pueden reportar tasas de interés en cero, ni se ofrecen detalles sobre las condiciones bajo las cuales esto podría ser posible. 

Fuentes: 
- Circular3-2012.md
- AYUDAS_CNR_IFRS9.md
- Anexo_33_CUB.md",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q79,¿Cuándo no exista información del acreditado en las sociedades de información crediticia que factor de riesgo se aplica?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"Cuando no exista información del acreditado en las sociedades de información crediticia autorizadas, las Instituciones para realizar el cálculo de las variables...","**Respuesta**

Cuando no exista información del acreditado en las sociedades de información crediticia autorizadas, y se aplique un factor de riesgo, éste será:

* Para los créditos clasificados como ""personal"" (P): ALTOiP = 0, MEDIOiP = 1, BAJOiP = 0.
* Para la variable MESESiP: siempre y cuando no se cuente con evidencia dentro de la Institución de que el acreditado tiene atrasos en alguno de los créditos con la propia Institución, el valor será 13.
* Para los créditos clasificados como ""A"": ALTOiA = 0, MEDIOiA = 1, BAJOiA = 0.
* Para la variable MESESiA: siempre y cuando no se cuente con evidencia dentro de la Institución de que el acreditado tiene atrasos en alguno de los créditos con la propia Institución, el valor será 13.
* Para la variable VECESiO: el valor será 0.5.
* Para la variable MESESiO: siempre y cuando no se cuente con evidencia dentro de la Institución que el acreditado cuenta con atrasos en alguno de los créditos con por la propia Institución, el valor será 13.
* Para la variable $BKATR_{1}$: el valor será 13.
* Para la variable $MESES_{i}^{B}$: siempre y cuando no se cuente con evidencia dentro de la Institución de que el acreditado cuenta con atrasos en alguno de los créditos otorgados por la propia Institución, el valor será 13.

**Fuentes**

* Documento: CUB_extracto.md
* Documento: AYUDAS_CNR_IFRS9.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q80,¿Cuál es la fórmula regulatoria para calcular el Coeficiente de Cobertura de Liquidez?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,$$ rac{	ext{Coeficiente de Cobertura de Liquidez}}{	ext{Activos Líquidos Computables}} = rac{	ext{Flujo Neto Total de Salida de Efectivo}} $$,"La **fórmula regulatoria** para calcular el **Coeficiente de Cobertura de Liquidez** es la siguiente:

$$
\frac{\text{Coeficiente de Cobertura de Liquidez}}{\text{Activos Líquidos Computables}} = \frac{\text{Flujo Neto Total de Salida de Efectivo}}{\text{Clasificación de CREDITO}}
$$

Este coeficiente debe expresarse como un **porcentaje** redondeado a la **centésima de punto porcentual** más cercana.

### Resumen:
- **Coeficiente de Cobertura de Liquidez**: Indicador clave para evaluar la capacidad de las instituciones para cumplir con sus obligaciones de corto plazo.
- **Activos Líquidos Computables**: Se determinan mediante la suma de ciertos activos menos ajustes específicos.

Esta información se encuentra en las **Disposiciones de carácter general sobre los Requerimientos de Liquidez para las Instituciones de Banca Múltiple**.",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q81,¿Cómo se determina el flujo de salida contingente por operaciones con instrumentos financieros derivados?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"Las Instituciones deberán calcular el flujo de salida contingente por operaciones con instrumentos financieros derivados como el máximo valor absoluto de la suma de los montos referidos en los incisos a) y b) siguientes, calculando dichos incisos para cada horizonte de treinta días consecutivos durante los últimos 24 meses (Look Back Approach). Para cada horizonte de 30 días consecutivos, se deberán sumar: a) El flujo acumulado de garantías neto, que son las variaciones en el saldo de garantías recibidas menos las variaciones en el saldo de garantías entregadas, que resulte de los cambios en la valuación de las operaciones con instrumentos financieros derivados, sin incluir las variaciones de los saldos de garantías entregadas o recibidas que resulten de la constitución de márgenes iniciales o de la liquidación de operaciones, más b) La variación acumulada en la valuación de mercado del portafolio de operaciones con instrumentos financieros derivados que correspondan a operaciones que no estén cubiertas con garantías previamente otorgadas o recibidas o que no hayan sido correspondidas por un intercambio de garantías.","Para determinar el **flujo de salida contingente** por operaciones con **instrumentos financieros derivados**, se sigue un enfoque conocido como **Look Back Approach**. A continuación, se detallan los pasos y consideraciones relevantes:

1. **Cálculo del flujo de salida**:
   - Las instituciones deben calcular el flujo de salida contingente como el **máximo valor absoluto** de la suma de ciertos montos, que se calcularán para cada horizonte de **treinta días consecutivos** durante los últimos **24 meses**.
   - Este cálculo se realiza sumando los montos referidos en los incisos específicos que se detallan en las disposiciones.

2. **Componentes del flujo de salida**:
   - El flujo de salida por operaciones con instrumentos financieros derivados extrabursátiles se compone de:
     - **SND_c**: Salidas relacionadas con ciertos contratos.
     - **SND_s**: Salidas relacionadas con otros contratos.

3. **Metodología**:
   - La metodología para determinar estos flujos está regulada en el **Anexo 4** de las Disposiciones de carácter general sobre los Requerimientos de Liquidez para las Instituciones de Banca Múltiple.
   - Se requiere que las instituciones apliquen esta metodología para cada contraparte involucrada en las operaciones.

4. **Importancia**:
   - Este cálculo es fundamental para la evaluación de la **liquidez** y el cumplimiento de los requisitos de **capital** establecidos por el Banco de México.

La información proporcionada en el contexto no es suficiente para responder a esta pregunta.

**Fuentes**: 
- Disposiciones_Liquidez.md
- catalogos_ml.md",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q82,¿Cómo se calcula el flujo total de entrada de efectivo?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,"El flujo total de entrada de efectivo será el monto que resulte menor entre: i) la suma de todos los flujos de entrada de efectivo calculados de conformidad con la fracción I anterior, y ii) el 75 por ciento del flujo total de salida de efectivo","**Cálculo del flujo total de entrada de efectivo**

El cálculo del flujo total de entrada de efectivo se realiza según lo establecido en el artículo 12 de las Disposiciones de carácter general sobre los Requerimientos de Liquidez para las Instituciones de Banca Múltiple.

**Paso 1: Identificar los flujos de entrada**

Los flujos de entrada asociados a instrumentos financieros derivados y otras entradas, así como títulos de deuda y acciones, se determinan según el Anexo 3 de las presentes disposiciones (Referencia 19).

**Paso 2: Sumar los flujos de entrada**

El flujo total de entrada de efectivo se calcula sumando las referencias 17, 18 y 19.

**Fórmula**

Flujo total de entrada de efectivo = Flujo de entrada asociado a operaciones garantizadas (Referencia 17) + Flujo de entrada asociado a operaciones no garantizadas (sin incluir títulos de deuda y acciones) (Referencia 18) + Flujo de entrada asociado a instrumentos financieros derivados y otras entradas, así como títulos de deuda y acciones (Referencia 19)

**Fuente**

* Artículo 12 de las Disposiciones de carácter general sobre los Requerimientos de Liquidez para las Instituciones de Banca Múltiple
* Anexo 3 de las presentes disposiciones

**Nota importante**

El cálculo del flujo total de entrada de efectivo es fundamental para determinar la capacidad de las instituciones para hacer frente a sus obligaciones de corto plazo, en conjunto con el flujo total de salida de efectivo mencionado en el artículo 11.",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q83,¿Qué factor de salida se aplica a depósitos en cuentas transaccionales de personas físicas cubiertos por el IPAB?,0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"5% | | | I.1.2 Depósitos en Cuentas Transaccionales de personas físicas y de personas físicas con actividad empresarial, elegibles como operaciones pasivas garantizadas por el IPAB de acuerdo a la Ley para la Protección al Ahorro Bancario, cuyo monto excede el límite establecido en esta, o el que corresponda en la jurisdicción en que se hayan constituido las cuentas. | | | | I.1.2.1 Monto que no excede el límite establecido en la Ley para la Protección al Ahorro Bancario para las operaciones pasivas garantizadas por el IPAB o el que corresponda en la jurisdicción en que se hayan constituido las cuentas.","**Factor de Salida para Depósitos en Cuentas Transaccionales de Personas Físicas Cubiertos por el IPAB**

La información proporcionada en los fragmentos recuperados no menciona explícitamente el factor de salida para depósitos en cuentas transaccionales de personas físicas cubiertos por el IPAB. Sin embargo, se pueden encontrar referencias a factores de salida aplicables a operaciones pasivas garantizadas por el IPAB.

En el Fragmento 6 (Disposiciones_Liquidez.md), se menciona que el monto de depósitos o préstamos cubierto en su totalidad por el IPAB tiene un factor de salida del 20% (I.2.2.1). Sin embargo, esto no es específico para cuentas transaccionales.

En el Fragmento 3 (Disposiciones_Liquidez.md), se menciona que los depósitos de personas físicas y personas físicas con actividad empresarial en cuentas distintas a Cuentas Transaccionales tienen un factor de salida del 10% (I.1.3). Sin embargo, esto no es específico para depósitos cubiertos por el IPAB.

**Respuesta**

La información proporcionada en los fragmentos recuperados no es suficiente para determinar con certeza el factor de salida aplicable a depósitos en cuentas transaccionales de personas físicas cubiertos por el IPAB. Es posible que se requiera consultar otros documentos o fuentes para obtener la respuesta precisa.

**Fuentes**

* Disposiciones_Liquidez.md
* catalogos_ml.md
* Circular3-2012.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q84,¿Cómo se registran las operaciones de compra-venta fecha valor para calcular el coeficiente de cobertura de liquidez?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,"Compensar para cada operación de compra venta de títulos pactada a una fecha valor, la parte activa y pasiva de la misma operación e incluir el monto resultante como flujo de entrada si la parte activa es mayor, o bien como flujo de salida si la parte pasiva es mayor.","Para registrar las operaciones de compra-venta a fecha valor y calcular el coeficiente de cobertura de liquidez, se deben seguir los siguientes pasos:

1. **Compensación de Operaciones**:
   - Para cada operación de compra-venta de títulos, se debe **compensar** la parte activa y pasiva de la operación.
   - Si la parte activa es mayor, se incluirá el monto resultante como **flujo de entrada**.
   - Si la parte pasiva es mayor, se incluirá como **flujo de salida**.

2. **Registro de Flujos**:
   - Las operaciones deben ser registradas en el balance y en las cuentas de orden, tal como se indica en los Anexos 2 y 3 de las disposiciones pertinentes.

3. **Consideración de Posiciones**:
   - Las operaciones de compra-venta de títulos y operaciones cambiarias a fecha valor se consideran en el cálculo del flujo total de salida de efectivo, especialmente cuando resulta en una posición pasiva tras la compensación.

4. **Cálculo del Coeficiente**:
   - El coeficiente de cobertura de liquidez se determina considerando las entradas y salidas ponderadas, asegurando que se cumplan los límites establecidos (como el 75% del total de salidas ponderadas).

Este proceso es esencial para evaluar la capacidad de las instituciones para cumplir con sus obligaciones de liquidez a corto plazo.

**Fuentes**: 
- Documentos: catalogos_ml.md, Disposiciones_Liquidez.md.",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q85,¿Cuál es la fórmula regulatoria para calcular el Coeficiente de Financiamiento Estable Neto y cómo debe expresarse el resultado porcentual?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,El Coeficiente de Financiamiento Estable Neto será el que resulte de aplicar la fórmula siguiente y deberá expresarse como porcentaje redondeado a la centésima de punto porcentual más cercana. $$ \frac{\text{Coeficiente de Financiamiento Estable Neto}}{} = \frac{\text{Monto de Financiamiento Estable Disponible}}{\text{Monto de Financiamiento Estable Requerido}} $$,"La fórmula regulatoria para calcular el **Coeficiente de Financiamiento Estable Neto** es la siguiente:

$$
\text{Coeficiente de Financiamiento Estable Neto} = \frac{\text{Monto de Financiamiento Estable Disponible}}{\text{Monto de Financiamiento Estable Requerido}}
$$

El resultado de este cálculo debe expresarse como **porcentaje**, redondeado a la **centésima de punto porcentual más cercana**.

### Resumen:
- **Fórmula**: 
  - \(\text{Coeficiente de Financiamiento Estable Neto} = \frac{\text{Monto de Financiamiento Estable Disponible}}{\text{Monto de Financiamiento Estable Requerido}}\)
- **Expresión del resultado**: Porcentaje redondeado a la centésima de punto porcentual más cercana.

Fuentes: Disposiciones_Liquidez.md.",gpt-4o-mini,1.0.0,2cbbc4f704-bd0f72c
Q86,¿Con qué periodicidad debe reportarse el CFEN al Banco de México y a qué fecha de cálculo corresponde?,1,1,1,ÉXITO,Extracción e inyección correctas.,El Coeficiente de Financiamiento Estable Neto que corresponda al último Día Hábil de cada mes deberá reportarse durante los primeros dieciséis Días Hábiles del mes inmediato siguiente.,"**Respuesta**

La periodicidad para reportar el Coeficiente de Cobertura de Liquidez y Financiamiento Estable Neto al Banco de México es como sigue:

* El Coeficiente de Financiamiento Estable Neto debe ser reportado durante los primeros dieciséis Días Hábiles del mes inmediato siguiente al último Día Hábil de cada mes (Fragmento 4, Anexo_33_CUB).
* La Comisión o el Banco de México podrán requerir a una Institución en particular que reporte su Coeficiente de Cobertura de Liquidez, su Coeficiente de Financiamiento Estable Neto, o ambos, en fechas determinadas (Fragmento 4, Anexo_33_CUB).

La fecha de cálculo para el Coeficiente de Cobertura de Liquidez y Financiamiento Estable Neto es el último Día Hábil de cada mes.

**Fuentes**

* Fragmento 4, Anexo_33_CUB
* Fragmento 1, Intraday_liquidity_esp.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q87,¿Qué se entiende por Monto de Financiamiento Estable Disponible para efectos del CFEN?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,Monto de Financiamiento Estable Disponible: al monto que resulte de sumar los pasivos y capital señalados en el Anexo 6 de las presentes disposiciones después de aplicarles los factores que les correspondan dependiendo de su clasificación en términos del propio anexo,"**Monto de Financiamiento Estable Disponible para efectos del CFEN**

Según el Anexo 6 de las disposiciones, el Monto de Financiamiento Estable Disponible se determina sumando los pasivos y capital especificados en dicho anexo después de aplicarles los factores correspondientes según su clasificación.

**Componentes del Monto de Financiamiento Estable Disponible**

*   Pasivos disponibles por operaciones con instrumentos financieros derivados (Fragmento 1)
*   Capital fundamental y capital básico no fundamental (Fragmento 9, línea 2)
*   Otros instrumentos de capital (Fragmento 9, línea 3)
*   Depósitos minoristas (Fragmento 9, línea 4)
*   Depósitos estables (Fragmento 9, línea 5)
*   Otros pasivos (Fragmento 10, línea 11)
*   Pasivos por derivados para fines del Coeficiente de Financiamiento Estable Neto (Fragmento 10, línea 12)

**Fuentes**

*   Disposiciones_Liquidez.md
*   Anexo 6 de las disposiciones",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q88,¿Qué se entiende por Monto de Financiamiento Estable Requerido para efectos del CFEN?,1,1,1,ÉXITO,Extracción e inyección correctas.,"Monto de Financiamiento Estable Requerido: al monto que resulte de sumar: (i) los activos no restringidos y otras operaciones señaladas en el Anexo 7 de las presentes disposiciones, y (ii) los activos restringidos u otorgados como garantía señalados en el Anexo 8 de las presentes disposiciones. En ambos casos la suma se hará después de aplicarles los factores que les correspondan dependiendo de su clasificación en términos de los anexos referidos.","**Monto de Financiamiento Estable Requerido**
=====================================

Según las disposiciones mencionadas, el Monto de Financiamiento Estable Requerido se define como la suma de dos componentes:

1. **Activos no restringidos y otras operaciones**: Se refiere a los activos no restringidos y otras operaciones señalados en el Anexo 7 de las disposiciones.
2. **Activos restringidos u otorgados como garantía**: Se refiere a los activos restringidos u otorgados como garantía señalados en el Anexo 8 de las disposiciones.

Para calcular el Monto de Financiamiento Estable Requerido, se deben aplicar los factores correspondientes según la clasificación de cada componente en términos de los anexos referidos (Anexo 7 y Anexo 8).

**Fórmula**
-----------

El Monto de Financiamiento Estable Requerido se calcula mediante la siguiente fórmula:

Monto de Financiamiento Estable Requerido = (i) Activos no restringidos y otras operaciones señalados en el Anexo 7 + (ii) Activos restringidos u otorgados como garantía señalados en el Anexo 8

**Fuentes**
------------

* Documento: Disposiciones_Liquidez.md
* Fragmento 10: [Contexto generado por IA: El fragmento se refiere al ""Monto de Financiamiento Estable Requerido"", que es un componente clave en el cálculo de los requerimientos de liquidez para las Instituciones de Banca Múltiple, según lo establecido en las Disposiciones de carácter general sobre los Requerimientos de Liquidez. Este monto se determina sumando los activos no restringidos y otras operaciones del Anexo 7, así como los activos restringidos u otorgados como garantía del Anexo 8, aplicando los factores correspondientes según su clasificación.]",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q89,"¿Qué factor de financiamiento estable disponible se asigna al capital fundamental, capital básico no fundamental y pasivos con plazo residual igual o mayor a un año?",0,1,0,A,El buscador falló. El texto clave no estuvo presente en los chunks recuperados en el Top-10.,"Los factores para la determinación del financiamiento estable disponible serán: I. Pasivos y capital con factor del 100% A. Capital fundamental definido en las Disposiciones artículo 2 Bis 6, fracción I, inciso a), sin considerar las deducciones establecidas en dicha fracción y Capital Básico No Fundamental definido en las Disposiciones en el artículo 2 Bis 6, fracción II.","**Respuesta**

Según los fragmentos recuperados, el factor de financiamiento estable disponible que se asigna al capital fundamental, capital básico no fundamental y pasivos con plazo residual igual o mayor a un año es **100%**.

Esto se desprende del siguiente fragmento:

* Fragmento 6: ""C. Los pasivos con plazo residual igual o mayor a un año.""
* Fragmento 7: ""2. Capital fundamental definido en las Disposiciones en el Título Primero Bis artículo 2 bis 6 párrafo I (antes de aplicar las deducciones) y capital básico no fundamental definido en las Disposiciones en el Título Primero Bis artículo 2 bis 6 párrafo II.""
* Fragmento 8: ""III. Plazo de la restricción mayor o igual a 1 año A. Todas las operaciones que se encuentren en esta categoría, sin excepción, tendrán un requerimiento de financiamiento estable del 100%.""

Además, el fragmento 6 menciona que los pasivos con plazo residual igual o mayor a un año tienen un factor de 100%.

**Fuentes**

* Disposiciones_Liquidez.md
* Circular3-2012.md",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q90,¿Cuál es la definición de liquidez intradía según las herramientas de monitoreo del Comité de Basilea?,1,1,1,ÉXITO,Extracción e inyección correctas.,"Liquidez intradía: fondos a los que se puede acceder durante el día hábil, usualmente para permitir que los bancos realicen pagos en tiempo real;","**Definición de Liquidez Intradía**
=====================================

Según las herramientas de monitoreo del Comité de Basilea, la **Liquidez Intradía** se define como:

> Fondos a los que se puede acceder durante el día hábil, usualmente para permitir que los bancos realicen pagos en tiempo real.

(Fuente: Fragmento 9)

Esta definición se encuentra en la Sección II del documento titulado ""Herramientas de monitoreo para la gestión de la liquidez intradía"", específicamente en la subsección A. Definiciones, donde se establecen las definiciones clave para entender el marco normativo y las herramientas de monitoreo descritas en el documento.

**Fuentes**

* Fragmento 9: Sección II del documento titulado ""Herramientas de monitoreo para la gestión de la liquidez intradía""
* Página 16 de 16: Herramientas de monitoreo para la gestión de la liquidez intradía - traducción al español",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
Q91,¿Cuáles son las principales fuentes propias de liquidez intradía que puede utilizar un banco durante el día hábil?,1,1,0,B,Alucinación o Inexactitud del LLM. El contexto contenía el fragmento pero el LLM omitió variables o alucinó datos.,"(i) Fuentes Fuentes propias - Saldos de reserva en el banco central; - Colateral pignorado con el banco central o con sistemas auxiliares que pueda convertirse libremente en liquidez intradía; - Activos libres de gravamen en el balance del banco que puedan convertirse libremente en liquidez intradía; - Líneas de crédito garantizadas y no garantizadas, comprometidas y no comprometidas, disponibles intradía; - Saldos con otros bancos que puedan utilizarse para liquidación intradía.","**Fuentes propias de liquidez intradía**

Las principales fuentes propias de liquidez intradía que un banco puede utilizar durante el día hábil son:

*   Saldos de reserva en el banco central
*   Colateral pignorado con el banco central o con sistemas auxiliares que pueda convertirse libremente en liquidez intradía
*   Activos libres de gravamen en el balance del banco que puedan convertirse libremente en liquidez intradía
*   Líneas de crédito garantizadas y no garantizadas, comprometidas y no comprometidas, disponibles intradía
*   Saldos con otros bancos que puedan utilizarse para liquidación intradía

**Otras fuentes**

Además de las fuentes propias, también se mencionan otras fuentes de liquidez intradía:

*   Pagos recibidos de otros participantes del LVPS
*   Pagos recibidos de sistemas auxiliares
*   Pagos recibidos a través de servicios de corresponsalía bancaria

**Fuentes y uso de la liquidez intradía**

La lista anterior no es exhaustiva, pero se presentan los principales elementos que componen las fuentes y el uso de la liquidez intradía de un banco.

Las fuentes de liquidez señaladas en la Sección II B deben discutirse y acordarse con el supervisor para incluirse en el cálculo de la herramienta de monitoreo de liquidez intradía disponible al inicio del día hábil.",llama3.1:8b,1.0.0,2cbbc4f704-bd0f72c
